Ticker,Description,Shares Float,Market Capitalization,Pre-market Change %,Pre-market High,Pre-market Volume,Volume,Volume*Price,Open,Post-market Open,High,Low,Volatility,Change %,Sector,Volatility Month
LZB,La-Z-Boy Incorporated,42770384.79,1184635824,0.03677823,27.5,1813,863611,23714758.06,27.46,27.46,27.68,27.1778,1.84783169,0.99301214,Consumer Durables,2.541376
SIG,Signet Jewelers Limited,42825493.37,2844404043,-0.59642147,60.2,998,1628539,102011683,59.92,62.66,63.07,59.8,5.46822742,3.77733598,Retail Trade,4.24982453
CRCT,"Cricut, Inc.",42857604.41,3510642287,-4.25396825,15.08,100,356838,5705839.62,15.45,15.99,16,14.63,9.36431989,1.52380952,Distribution Services,9.59675085
AMLX,"Amylyx Pharmaceuticals, Inc.",42901331.13,1641111476,,,,852986,20838447.98,23.74,24.43,24.45,23.13,5.70687419,2.34604106,Health Technology,4.0365255
INTA,"Intapp, Inc.",42904428.62,3169967638,,,,394830,19137410.1,47.85,48.47,48.5,47.22,2.7107158,0.83211983,Technology Services,4.76440997
CCOI,"Cogent Communications Holdings, Inc.",42915339.06,3173387573,,,,302270,19856116.3,65.39,65.69,66.62,64.88,2.68187423,0.33603177,Communications,2.14430133
TMCI,"Treace Medical Concepts, Inc.",42937324.51,1585418399,,,,293379,7583847.15,25.01,25.85,25.95,24.825,4.53172205,2.41679873,Health Technology,3.66598545
CNXC,Concentrix Corporation,43196342.51,4427316803,0.03611412,83.1,300,550436,46809077.44,82.5,85.04,85.765,82.15,4.40048691,2.37149392,Commercial Services,3.67608079
ESMT,"EngageSmart, Inc.",43296364.74,3044741461,,,,550632,10054540.32,17.94,18.26,18.3,17.605,3.94774212,0.77262693,Technology Services,3.12529069
LASR,"nLIGHT, Inc.",43325243.44,701973578.2,,,,232379,3557722.49,15.04,15.31,15.33,14.37,6.68058455,0.13080445,Electronic Technology,4.52742199
GPRK,Geopark Ltd,43337045.17,606583532,,,,110584,1154496.96,10.35,10.44,10.5,10.1,3.96039604,0.67502411,Energy Minerals,3.56202719
EAT,"Brinker International, Inc.",43337818.58,1619934599,-1.40148392,35.88,100,753883,27569501.31,36.12,36.57,37.08,36.06,2.82861897,0.49464138,Consumer Services,4.21139791
EBS,"Emergent Biosolutions, Inc.",43419195.88,471688037.1,-0.35629454,8.42,820,2341725,21895128.75,8.44,9.35,9.6,8.3,15.6626506,11.04513064,Health Technology,5.55598424
SKYW,"SkyWest, Inc.",43482037.5,1749384015,-0.4908245,38.5001,400,769011,30275963.07,38.49,39.37,39.4,38.28,2.92580982,1.75756009,Transportation,3.42876329
SPXC,"SPX Technologies, Inc.",43608300.45,3803822350,,,,141181,11792848.93,83.19,83.53,84.57,82.57,2.42218724,0.04790993,Producer Manufacturing,2.2753894
BAER,"Bridger Aerospace Group Holdings, Inc.",43769300,295661551.1,,,,28589,193118.695,6.66,6.755,7.32,6.3221,15.78431217,0.52083333,Transportation,12.64681994
WCC,"WESCO International, Inc.",43826861.29,8727562097,,,,961113,163600654.9,166.38,170.22,170.755,164.78,3.62604685,1.29128236,Distribution Services,3.6781257
GLPGF,Galapagos N.V.,43996594.2,2741318199,,,,5000,208000,41.6,,41.6,41.6,8.65384615,9.47368421,Health Technology,0
PIII,P3 Health Partners Inc.,44133172.02,1313596041,5.8974359,4.25,1348,1380539,5798263.8,3.86,4.2,4.25,3.86,10.10362694,7.69230769,Commercial Services,12.37651146
OMCL,"Omnicell, Inc.",44221363.76,3308015715,,,,335661,24630804.18,71.12,73.38,74.06,70.85,4.53069866,2.35737202,Technology Services,2.93629223
SITE,"SiteOne Landscape Supply, Inc.",44289436,7279370637,,,,362675,58688068.5,157.09,161.82,162.59,156.61,3.8184024,1.90818062,Producer Manufacturing,2.51816635
HLLY,Holley Inc.,44312496.21,426940138.3,0.28089888,3.57,393,293105,1058109.05,3.6,3.61,3.68,3.53,4.24929178,1.40449438,Producer Manufacturing,5.24769042
NUVL,"Nuvalent, Inc.",44322974.11,2487613263,,,,242042,10596598.76,43.15,43.78,44.29,41.02,7.97172111,1.20203421,Health Technology,5.2454718
AWI,Armstrong World Industries Inc,44460660.37,3179526739,,,,271454,19129363.38,69.64,70.47,70.7,69.57,1.62426333,0.21331058,Producer Manufacturing,2.0099174
MELI,"MercadoLibre, Inc.",44526810.89,60135659040,-0.54656243,1194.6,386,436189,522441012.9,1190,1197.74,1237.24,1182,4.67343486,0.25110066,Retail Trade,3.51565543
CRMD,CorMedix Inc.,44598027.88,249123927.9,3.515625,5.3,600,488195,2680190.55,5.12,5.49,5.53,5.09,8.64440079,7.2265625,Health Technology,5.85042617
AAON,"AAON, Inc.",44743883.52,5264683735,,,,272880,26480275.2,95.8,97.04,97.76,95.45,2.42011524,1.29436326,Producer Manufacturing,2.41860138
NEXA,Nexa Resources S.A.,44763454.93,642327297.2,1.23966942,4.9,200,240429,1166080.65,4.96,4.85,4.99,4.785,4.28422153,0.20661157,Non-Energy Minerals,4.74864644
PFSI,"PennyMac Financial Services, Inc.",44840328.66,3450784959,,,,299236,20683192.32,68.23,69.12,69.565,67.87,2.49742154,1.08218777,Finance,2.41334916
BRC,Brady Corporation,44882687,2439882201,,,,584122,28820579.48,48.83,49.34,49.86,48.69,2.40295749,0.96173522,Producer Manufacturing,2.39429968
ACMR,"ACM Research, Inc.",44927158.79,703525292.2,0.76890034,12.26,4670,565193,6641017.75,11.6,11.75,11.87,11.41,4.03155127,0.94501718,Producer Manufacturing,5.25069252
VCEL,Vericel Corporation,44991543.78,1605791561,,,,282564,9539360.64,33.5,33.76,34.17,33.07,3.32627759,0.26730027,Electronic Technology,4.03284097
AACT,Ares Acquisition Corporation II,45000000,586327500,,,,102816,1040497.92,10.13,,10.13,10.11,0.19782394,0.09891197,Finance,0.56738513
CIA,"Citizens, Inc.",45135002.86,115667994.9,,,,48580,112705.6,2.27,2.32,2.47,2.26,9.2920354,0.86956522,Finance,11.51948953
TUSK,"Mammoth Energy Services, Inc.",45166030.05,221389921.1,,,,354746,1646021.44,4.46,4.64,4.785,4.38,9.24657534,4.03587444,Industrial Services,5.98131689
PRTK,"Paratek Pharmaceuticals, Inc.",45335768.06,125448105.4,0.4587156,2.199,1189,1421856,3113864.64,2.19,2.19,2.2,2.17,1.38248848,0.4587156,Health Technology,5.19505895
AAC,Ares Acquisition Corporation,45647907.25,756689328.8,-0.0952381,10.49,1500,191105,2008513.55,10.53,10.51,10.53,10.48,0.47709924,0.0952381,Finance,0.21958713
DRS,"Leonardo DRS, Inc.",45686947.07,4423950139,-0.64935065,16.83,423,650622,11028042.9,16.79,16.95,17.06,16.65,2.46246246,0.05903188,Electronic Technology,2.9574438
DAWN,"Day One Biopharmaceuticals, Inc.",45722795.86,1015302320,,,,1186714,16376653.2,13.18,13.8,13.83,13,6.38461538,4.1509434,Health Technology,7.73963246
ATRC,"AtriCure, Inc.",45842841.35,2308733563,,,,272258,13305248.46,47.58,48.87,49.27,47.255,4.26409904,1.57971316,Health Technology,3.08541666
NAUT,"Nautilus Biotechnology, Inc.",45895497.23,564396104.2,0,3.98,500,294478,1331040.56,4.02,4.52,4.58,3.9699,15.36814529,13.5678392,Health Technology,7.8595041
AKRO,"Akero Therapeutics, Inc.",45954743.44,3045667457,,,,589528,32453516.4,54.45,55.05,55.56,53.24,4.35762585,0.82417582,Health Technology,5.48304624
ARVN,"Arvinas, Inc.",45965769.91,1564037627,0.95824778,29.5,100,604213,17697398.77,29,29.29,29.78,28.295,5.24827708,0.23956194,Health Technology,7.26119091
WNC,Wabash National Corporation,46404720.44,1281011299,,,,524449,14149634.02,26.69,26.98,27.235,26.4501,2.9674746,0.59656972,Producer Manufacturing,3.03813099
FOSL,"Fossil Group, Inc.",46427021.82,125768577.4,,,,453307,1087936.8,2.3,2.4,2.44,2.3,6.08695652,2.56410256,Consumer Durables,7.34458294
CLDX,"Celldex Therapeutics, Inc.",46687171.09,1739835891,,,,658157,24233340.74,35.7,36.79,37.36,35.495,5.25426116,3.19506726,Health Services,4.18623305
TDW,Tidewater Inc.,46844109.42,2320949745,0.206849,43.6,700,764983,34906174.29,43.53,45.63,46.0128,43.15,6.63453071,4.87244312,Transportation,4.2615982
TFX,Teleflex Incorporated,46846285.56,11882901030,,,,374400,94715712,250.29,252.98,255.62,248.49,2.86933076,0.22979398,Health Technology,2.21922085
EEFT,"Euronet Worldwide, Inc.",46920501.72,5706085170,,,,293559,33753413.82,111.42,114.98,115.32,110.41,4.44706095,2.78920079,Technology Services,2.44600988
VECO,Veeco Instruments Inc.,46933728.88,1301629084,,,,423907,10673978.26,24.87,25.18,25.27,24.82,1.81305399,1.40958518,Electronic Technology,2.7235738
HYPR,"Hyperfine, Inc.",46960246.87,151393047.4,-2.85714286,2.05,452,324829,691885.77,2.05,2.13,2.2,2.02,8.91089109,1.42857143,Health Technology,7.83801002
IAS,Integral Ad Science Holding Corp.,46992606.03,2780953283,,,,1511730,27135553.5,17.65,17.92,18,17.5,2.85714286,1.75736961,Technology Services,3.71434585
ALRM,"Alarm.com Holdings, Inc.",47159934.18,2562243972,,,,200667,10316290.47,50.37,51.41,51.51,50.05,2.91708292,1.2007874,Technology Services,2.61990229
IE,Ivanhoe Electric Inc.,47186010.64,1386319763,0,14.82,500,378949,5650129.59,14.79,14.91,15.2447,14.4601,5.42596524,0.60728745,Non-Energy Minerals,5.3267162
TROO,"TROOPS, Inc.",47295900.96,375912602.1,,,,14728,54493.6,3.3292,,3.7,3.26,13.49693252,6.93641618,Finance,8.25751681
GFF,Griffon Corporation,47310874.2,2195536746,,,,539781,20716794.78,37.18,38.38,38.45,37.13,3.55507676,2.5928896,Producer Manufacturing,2.73069766
CRS,Carpenter Technology Corporation,47381985.09,2529464339,,,,295313,15385807.3,51.45,52.1,52.2,50.61,3.14167161,0.28873917,Non-Energy Minerals,3.29583299
GB,Global Blue Group Holding AG,47416211.12,967042767.1,,,,1519578,7810630.92,5,5.14,5.47,4.98,9.83935743,1.38067061,Technology Services,4.98224657
SPRY,"ARS Pharmaceuticals, Inc.",47522153.24,593286666.1,-3.3681672,6.11,2490,933182,5841719.32,6.23,6.26,6.505,6.02,8.05647841,0.64308682,Health Technology,8.12567191
MRNS,"Marinus Pharmaceuticals, Inc.",47540090.71,517105867.2,-4.97409326,9.51,3672,595885,6095903.55,9.64,10.23,10.42,9.5035,9.64381544,6.01036269,Health Technology,7.33765042
MNOV,"MediciNova, Inc.",47585964.27,117718190.3,,,,42780,102672,2.35,2.4,2.48,2.35,5.53191489,2.12765957,Health Technology,2.91663094
ACA,"Arcosa, Inc.",47593419.82,3547521543,,,,392681,28759956.44,71.1,73.24,74.32,71.1,4.52883263,2.4049217,Producer Manufacturing,2.74084497
CAKE,The Cheesecake Factory Incorporated,47734490.75,1741811616,,,,630411,21383541.12,33.51,33.92,34.09,33.51,1.73082662,0.5037037,Consumer Services,2.84078496
NARI,"Inari Medical, Inc.",47922027.78,3346851397,,,,718232,42045301.28,57.72,58.54,59.32,57.65,2.89679098,0.34281796,Health Technology,2.97875978
ANF,Abercrombie & Fitch Company,48195472.77,1814355090,-0.22172949,36.01,500,1355782,49133539.68,36.16,36.24,36.5,35.9077,1.64950693,0.44345898,Retail Trade,4.26960506
SHCO,Soho House & Co Inc.,48201121.53,1084101859,,,,120720,668788.8,5.49,5.54,5.55,5.275,5.21327014,0.72727273,Commercial Services,6.80955404
BECN,"Beacon Roofing Supply, Inc.",48222094.69,5133018080,,,,557396,44881525.92,79.44,80.52,81.23,79.39,2.31767225,1.35951662,Distribution Services,2.6006273
ONTO,Onto Innovation Inc.,48482084.01,5208776800,0.4784689,105,200,301634,32099890.28,104.39,106.42,106.998,104.31,2.57693414,1.83732057,Electronic Technology,3.2663324
ALT,"Altimmune, Inc.",48814410.71,201112121.9,1.25,4.09,15149,1857765,7579681.2,4.04,4.08,4.18,4.01,4.48877805,2,Health Technology,4.46629786
GDOT,Green Dot Corporation,48948385.7,1023100372,,,,275285,5412103.1,19.46,19.66,19.75,19.34,2.11995863,1.13168724,Commercial Services,2.53863033
BL,"BlackLine, Inc.",49128877.26,3250619707,-1.62677636,53.18,550,462087,24832555.38,52.65,53.74,53.78,52.04,3.34358186,0.48616305,Technology Services,3.6573646
MASI,Masimo Corporation,49217849.64,8673827451,-1.10237196,159.69,101,325345,53467197.3,159.93,164.34,164.83,159.39,3.41301211,1.77741995,Health Technology,2.54914023
COO,"The Cooper Companies, Inc.",49233725.25,18274861254,-1.07237147,363.47,100,246350,90935175.5,363.23,369.28,369.78,363.18,1.81728069,0.46814186,Health Technology,1.84851079
UPBD,"Upbound Group, Inc.",49374514.06,1814482466,0,32.27,100,477255,15482152.2,32.4,32.44,33.11,31.95,3.63067293,0.52680508,Finance,3.43308887
QNST,"QuinStreet, Inc.",49668629.77,464330042.5,,,,341015,2925908.7,8.33,8.58,8.58,8.3,3.37349398,2.02140309,Commercial Services,4.3056613
AXNX,"Axonics, Inc.",49810434.26,2621465553,-0.3102579,51.41,162,611226,31802088.78,51.45,52.03,52.2,50.675,3.00937346,0.89199147,Health Technology,3.25194597
VTEX,VTEX,49858574.99,842906671.2,,,,167786,748325.56,4.37,4.46,4.49,4.28,4.90654206,1.82648402,Technology Services,4.55431295
MAN,ManpowerGroup,49882052.81,3878774738,,,,365446,28110106.32,77.38,76.92,77.38,75.58,2.38158243,0.47021944,Commercial Services,2.19350209
PRTA,Prothena Corporation plc,49885214.44,3701855746,,,,358859,25182930.33,68.04,70.175,70.84,67.41,5.08826584,2.55005115,Health Technology,4.59937775
KRNT,Kornit Digital Ltd.,49897797.52,1572038097,-0.8994539,30.85,239,398330,12523495.2,30.85,31.44,31.49,30.41,3.55146333,0.99582396,Producer Manufacturing,4.5802566
HAE,Haemonetics Corporation,50072387.87,4246940739,,,,329666,27701833.98,83.34,84.03,84.31,82.78,1.84827253,0.20271882,Health Technology,2.152288
CWST,"Casella Waste Systems, Inc.",50142626.06,4506811545,,,,1072169,93128599.34,86.87,86.86,87.5451,86.46,1.25503123,0.04607233,Industrial Services,1.90253247
PHR,"Phreesia, Inc.",50295720.44,1707437575,,,,353436,11246333.52,31.19,31.82,32.07,30.79,4.15719389,0.0943693,Technology Services,4.8539893
IDYA,"IDEAYA Biosciences, Inc.",50385527.81,1425379570,,,,1098852,27339437.76,23.96,24.88,25.38,23.72,6.99831366,3.36518488,Health Technology,4.30578412
CGBD,"Carlyle Secured Lending, Inc.",50412160.43,747193577.3,1.92043896,14.86,125,256829,3777954.59,14.58,14.71,14.77,14.58,1.30315501,0.89163237,Finance,1.60313978
CLH,"Clean Harbors, Inc.",50506826.6,8558730985,,,,417541,66050810.79,155.81,158.19,159.19,154.79,2.84256089,0.97019212,Industrial Services,2.52018576
SKYX,SKYX Platforms Corp.,50517623.88,247519453.7,,,,284656,808423.04,2.8,2.84,2.87,2.7801,3.23369663,0.70921986,Producer Manufacturing,6.03808401
USAC,"USA Compression Partners, LP",50525040.5,1966135234,,,,121173,2424671.73,20.04,20.01,20.135,19.64,2.5203666,0.65392354,Industrial Services,2.30185467
ASRT,"Assertio Holdings, Inc.",50702107.29,349250108.5,0.33444816,6.01,5629,1831299,11317427.82,5.99,6.18,6.24,5.985,4.34419382,3.34448161,Health Technology,4.44386923
FA,First Advantage Corporation,50867619.14,2078347817,,,,877718,12472372.78,14.03,14.21,14.56,13.44,8.33333333,0.56617127,Commercial Services,3.09779658
ELF,"e.l.f. Beauty, Inc.",50921970.17,5774011254,1.33551115,105.5,2018,1186721,127204624,105.54,107.2,109.05,105.01,4.73288258,2.98808609,Consumer Non-Durables,3.67832199
RDNT,"RadNet, Inc.",50968060.95,1850731583,1.59337157,32.45,1200,1425366,45212609.52,32.11,31.7,32.3305,31.48,3.01937738,1.08349267,Health Services,3.53623373
RYTM,"Rhythm Pharmaceuticals, Inc.",50975932.78,1119473819,,,,980069,19297558.61,18.56,19.69,20,17.89,11.79429849,6.8946797,Health Technology,4.80105232
HCC,"Warrior Met Coal, Inc.",51171114.6,1963620258,,,,1326703,50109572.31,35.67,37.77,38.5,35.4801,8.51153182,5.23822792,Energy Minerals,3.24043022
SAGE,"Sage Therapeutics, Inc.",51303073.56,3309625294,,,,503046,27858687.48,55.23,55.38,56,54.51,2.7334434,0.27159153,Health Technology,3.74439667
PAYC,"Paycom Software, Inc.",51319131.76,19441950970,,,,495622,159818270.1,316.04,322.46,323.38,314.705,2.75654978,0.79394849,Technology Services,2.77318081
TWI,"Titan International, Inc. (DE)",51494408.98,734171874.6,0.08665511,11.55,200,279076,3245653.88,11.39,11.63,11.66,11.3,3.18584071,0.77989601,Producer Manufacturing,3.69885643
ASCJF,American Shipping Company ASA,51746894.6,258709822.7,,,,6000,21600,3.6,,3.6,3.6,1.38888889,1.4084507,Transportation,1.20352849
CDNA,"CareDx, Inc.",51802217.37,443254882.1,-0.50251256,7.92,900,1042471,8589961.04,7.97,8.24,8.28,7.69,7.67230169,3.51758794,Health Technology,6.62531974
ALLK,Allakos Inc.,52086102.44,405967842.2,-0.21459227,4.65,100,960434,4504435.46,4.65,4.69,4.83,4.57,5.6892779,0.64377682,Health Technology,5.06560661
ERII,"Energy Recovery, Inc.",52119614.18,1550684841,,,,369500,10168640,27.35,27.52,27.66,27.21,1.65380375,0.47462578,Producer Manufacturing,2.42234475
PRIM,Primoris Services Corporation,52512719.71,1575567634,,,,226091,6685510.87,29.19,29.61,29.73,28.52,4.24263675,0.20332091,Industrial Services,3.04551432
LQDA,Liquidia Corporation,53045327.82,586341030.8,,,,756515,6854025.9,8.66,9.06,9.13,8.45,8.04733728,4.98261877,Health Technology,4.9093237
PRA,ProAssurance Corporation,53213286.45,801770831.7,,,,354091,5254710.44,14.75,14.84,15.02,14.67,2.3858214,0.54200542,Finance,3.42053805
STRO,"Sutro Biopharma, Inc.",53273447.41,317188802.2,,,,643254,3377083.5,5.11,5.25,5.29,4.9,7.95918367,2.94117647,Health Technology,6.29129306
AGIO,"Agios Pharmaceuticals, Inc.",53332389.9,1470667681,,,,628639,16633787.94,25.72,26.46,26.66,25.19,5.83564907,2.63770365,Health Technology,3.79861372
DENN,Denny's Corporation,53415065.56,675887934.1,0.08403361,12.7448,820,473627,5711941.62,11.92,12.06,12.09,11.78,2.63157895,1.34453782,Consumer Services,2.92912433
HUBB,Hubbell Inc,53416909.62,17205139082,,,,352096,113043941.8,319.33,321.06,322.14,315.72,2.03344736,0.21224796,Producer Manufacturing,1.94957511
LIVN,LivaNova PLC,53526842.54,2750239821,,,,798200,40827930,49.39,51.15,51.555,48.99,5.2357624,2.79340836,Health Technology,2.58037777
APLD,Applied Digital Corporation,53680630,890035115.6,1.11731844,9.42,16373,2261721,20988770.88,8.99,9.28,9.29,8.53,8.90973036,3.68715084,Finance,13.24494092
PAX,Patria Investments Limited,53794207.89,2181399238,0.7565337,14.65,100,391509,5802163.38,14.66,14.82,14.92,14.415,3.50329518,1.92572215,Finance,2.93080044
HCAT,"Health Catalyst, Inc",53795665.68,694813857.6,,,,416592,5144911.2,12.09,12.35,12.45,11.95,4.18410042,1.47904684,Technology Services,4.15149377
MTSI,"MACOM Technology Solutions Holdings, Inc.",53988095.04,4391977644,,,,690630,42791434.8,60.61,61.95,62.42,60.61,2.98630589,1.74055829,Electronic Technology,2.80524768
FIVE,"Five Below, Inc.",54318378.46,10757629670,-0.45160952,189.57,136,593397,114679904.2,189.4,193.26,194.5138,188.33,3.28349174,1.48611038,Retail Trade,2.96298817
OGS,"ONE Gas, Inc.",54351117.82,4341464265,,,,473976,37150238.88,78.25,78.38,79.15,77.78,1.76137825,0.16613419,Utilities,2.1783014
TDG,Transdigm Group Inc.,54488214.46,45126887827,,,,373016,306455025,814.21,821.56,822.73,813.39,1.14828065,0.69494662,Electronic Technology,1.66730112
CRUS,"Cirrus Logic, Inc.",54488714.89,4220689513,-0.76484314,76.55,100,510202,39362084.3,76.44,77.15,77.24,75.35,2.50829463,0.01296344,Electronic Technology,2.56054514
CION,CION Investment Corporation,54493403.25,590286026.7,,,,307252,3299886.48,10.5,10.74,10.8,10.4214,3.63290921,2.09125475,Miscellaneous,2.47023077
DCPH,"Deciphera Pharmaceuticals, Inc.",54517666.67,1140176621,,,,958453,13916737.56,14.43,14.52,14.56,13.945,4.41018286,0.62370062,Health Technology,4.01928205
WFG,West Fraser Timber Co. Ltd,54836826.78,6803948973,-0.21370207,79.48,604,205893,16765866.99,79.09,81.43,82.31,79.09,4.07131116,2.36329353,Non-Energy Minerals,2.57324618
PSTX,"Poseida Therapeutics, Inc.",54992758.27,207393539.6,-1.69787234,2.33,1510,982638,2348504.82,2.33,2.39,2.42,2.2827,6.01480703,1.70212766,Health Technology,8.67177017
VNDA,Vanda Pharmaceuticals Inc.,55093372.54,366493630.7,,,,816523,5209416.74,6.34,6.38,6.45,6.28,2.70700637,0.63091483,Health Technology,3.0081415
ZG,"Zillow Group, Inc.",55146063.91,11127951433,-0.41520979,45.75,1762,487627,22840448.68,45.62,46.84,47.85,45.59,4.95722746,2.36013986,Technology Services,3.30542376
ATSG,"Air Transport Services Group, Inc",55596788.95,1381413785,,,,540084,10423621.2,19.15,19.3,19.365,18.875,2.59602649,0.25974026,Transportation,2.91729861
WWD,"Woodward, Inc.",55710242.4,6951509482,,,,299719,34704463.01,113.56,115.79,115.93,113.16,2.44786144,1.35679272,Producer Manufacturing,1.91381103
DESP,"Despegar.com, Corp.",55719828.47,434662754.4,1.28388017,7.1,200,161237,1148007.44,6.99,7.12,7.155,6.9,3.69565217,1.56918688,Consumer Services,5.15979813
PGTI,"PGT Innovations, Inc.",55761516.62,1670049298,,,,413338,11755332.72,27.8,28.44,28.5384,27.8,2.65611511,2.30215827,Producer Manufacturing,2.72139224
OVID,Ovid Therapeutics Inc.,55821346.58,271154584,,,,261773,1006517.185,3.65,3.845,3.88,3.561,8.95815782,4.20054201,Health Technology,6.40943746
THS,"Treehouse Foods, Inc.",55892449.58,2945238821,,,,354241,18526804.3,52.47,52.3,53.11,52.16,1.82131902,0.07654038,Consumer Non-Durables,2.48252398
SKY,Skyline Champion Corporation,56048909.97,3564549359,,,,373162,23281577.18,62.29,62.39,63.19,61.48,2.78139232,0.09626183,Consumer Durables,3.38800416
LDI,"loanDepot, Inc.",56282874.51,650349834.7,,,,375734,766497.36,2,2.04,2.0791,1.98,5.51010101,3.55329949,Finance,6.43521808
EPAC,Enerpac Tool Group Corp.,56436971.76,1571311654,,,,208895,5740434.6,27.37,27.48,27.78,27.18,2.20750552,0.21881838,Producer Manufacturing,2.56409746
OSG,"Overseas Shipholding Group, Inc.",56458973.63,312256274.5,0,3.85,495,704535,2811094.65,3.85,3.99,4.05,3.8,6.57894737,3.63636364,Transportation,2.98501448
HOLI,"Hollysys Automation Technologies, Ltd.",56529960.23,1058948531,-0.23474178,17.41,400,109395,1869560.55,17.1,17.09,17.27,16.99,1.64802825,0.29342723,Producer Manufacturing,2.31394788
FULC,"Fulcrum Therapeutics, Inc.",56623924.43,196393592.4,,,,746959,2375329.62,3,3.18,3.21,2.95,8.81355932,6,Health Technology,7.48299899
SANM,Sanmina Corporation,56734454.93,3428472465,0,58.5,100,448271,26421092.74,58.37,58.94,59.19,58.08,1.91115702,0.75213675,Health Technology,2.64621664
JOE,St. Joe Company (The),56799808.55,2667018596,,,,395018,18048372.42,45.28,45.69,45.86,45.16,1.55004429,0.43965707,Finance,2.0027577
CLMT,"Calumet Specialty Products Partners, L.P.",56843714.76,1280931453,,,,95594,1531415.88,15.52,16.02,16.1999,15.39,5.26250812,2.75817832,Energy Minerals,3.52415377
ALDX,"Aldeyra Therapeutics, Inc.",56902365.07,623252403.4,-0.19011407,10.6015,11400,1684264,17920568.96,10.54,10.625,10.78,9.96,8.23293173,1.14068441,Health Technology,5.83949347
PLAB,"Photronics, Inc.",57199839.24,1503562196,-0.5132592,23.5,1724,835554,20095073.7,23.41,24.07,24.1447,22.89,5.48143294,2.86569718,Electronic Technology,3.84022628
TCPC,BlackRock TCP Capital Corp.,57597464.14,634862219.6,0.84881603,11.2,1347,202956,2230486.44,10.96,10.99,11.07,10.911,1.45724498,0.09107468,Miscellaneous,1.59788511
MOH,Molina Healthcare Inc,57654852.2,16254622145,-0.36688008,277,200,545583,152113996.2,274.58,278.81,279.76,273.63,2.24025143,0.28415222,Health Services,2.52327094
ACRS,"Aclaris Therapeutics, Inc.",57797867.31,750615221.8,,,,1215007,12903374.34,10.14,10.62,10.8,9.8,10.20408163,3.91389432,Health Technology,5.74909032
ELRRF,Eloro Resources Ltd.,58076185.86,202044045.4,,,,29522,80122.708,2.735,,2.762,2.66,3.83458647,0.51851852,Non-Energy Minerals,5.52828885
URBN,"Urban Outfitters, Inc.",58153408.64,3009898723,,,,1099434,35698621.98,32.34,32.47,32.78,32.22,1.7380509,0.52631579,Retail Trade,3.58805646
FLNC,"Fluence Energy, Inc.",58195121.09,4644179955,0.15366884,26.52,701,1324657,35050424.22,26.05,26.46,26.7814,25.77,3.92471867,1.65194007,Producer Manufacturing,6.56891854
FOCS,Focus Financial Partners Inc.,58215130.69,4122610899,,,,610595,32044025.6,52.43,52.48,52.54,52.36,0.34377387,0.17178851,Finance,0.38169703
BHVN,Biohaven Ltd.,58215940.2,1625118893,,,,881597,20999640.54,23.6,23.82,24.1,23.16,4.05872193,0.71881607,Health Technology,6.85476809
SNDX,"Syndax Pharmaceuticals, Inc.",58400654.04,1474839952,,,,934021,20016070.03,20.88,21.43,21.63,20.43,5.87371512,2.29116945,Health Technology,4.46838009
SDGR,"Schrodinger, Inc.",58512218.3,3432745698,-1.39190953,46.4,11837,2711097,130105545,45.26,47.99,48.76,45.25,7.75690608,4.37146585,Technology Services,7.80544835
DLB,Dolby Laboratories,58617294.07,8067402965,,,,354741,29964972.27,83.32,84.47,84.68,83.28,1.68107589,0.58347226,Technology Services,1.4477291
MMYT,MakeMyTrip Limited,58771822.98,2827658277,0.2994012,26.8,536,253714,6814758.04,26.49,26.86,27,26.15,3.25047801,0.5239521,Technology Services,2.73214874
ZYME,Zymeworks Inc.,58811263.82,543260039.4,,,,533995,4474878.1,8.12,8.38,8.4462,7.96,6.1080402,3.20197044,Health Technology,4.62675673
BPMC,Blueprint Medicines Corporation,59118879.21,3869909999,0,61.31,310,659500,42208000,61.31,64,64.48,61.04,5.63564875,4.38753874,Health Technology,4.97642222
DXLG,"Destination XL Group, Inc.",59704087.4,325169435.7,,,,605706,3131500.02,4.98,5.17,5.235,4.98,5.12048193,3.19361277,Retail Trade,4.6308679
MKSI,"MKS Instruments, Inc.",59794145.98,7076006928,,,,450031,47694285.38,104.89,105.98,106.19,103.98,2.12540873,0.76060087,Producer Manufacturing,3.31507834
UHS,"Universal Health Services, Inc.",59960103.28,9385880991,,,,1057969,157764337.3,148.47,149.27,149.93,146.63,2.25056264,0.33642848,Health Services,2.60724891
KMPR,Kemper Corporation,60208966.23,3038945084,,,,639434,30366720.66,45.57,47.49,47.62,44.952,5.93521979,3.62208161,Finance,2.58208902
DKS,Dick's Sporting Goods Inc,60235551.48,11691350508,,,,1003561,136062800.4,135.14,135.58,135.81,133.365,1.83331459,0.35529238,Retail Trade,2.4691664
UFPI,"UFP Industries, Inc.",60245089.02,5596673479,,,,221103,19928013.39,88.69,90.13,90.875,88.69,2.46363739,0.96336955,Non-Energy Minerals,2.6628154
OMER,Omeros Corporation,60301888.49,395192923.4,-0.16750419,5.96,400,705818,4439595.22,5.95,6.29,6.36,5.95,6.8907563,5.360134,Health Technology,7.55731952
PLX,"Protalix BioTherapeutics, Inc. (DE)",60732406.83,152619511.3,0.46511628,2.27,9807,1218223,2753183.98,2.15,2.26,2.26,2.1,7.61904762,5.11627907,Health Technology,5.39619383
